,trip_id,start_time,stop_time,bike_id,trip_dur,from_station_id,from_station_name,to_station_id,to_station_name,usertype
2479,64912962,2019-02-27 15:08:00,2019-02-27 15:18:00,70537,635,1041.0,Fifth Ave & S Bouquet St,1043.0,S Millvale Ave & Centre Ave,Subscriber
2481,64913035,2019-02-27 15:12:00,2019-02-27 15:26:00,70620,811,1002.0,Third Ave & Wood St,1011.0,Fort Duquesne Blvd & 7th St,Subscriber
2482,64913070,2019-02-27 15:14:00,2019-02-27 15:23:00,70371,543,1017.0,21st St & Penn Ave,49671.0,9th St & Penn Ave,Subscriber
2483,64913270,2019-02-27 15:26:00,2019-02-27 15:32:00,70677,370,1011.0,Fort Duquesne Blvd & 7th St,1013.0,Isabella St & Federal St (PNC Park),Subscriber
2484,64913295,2019-02-27 15:27:00,2019-02-27 16:02:00,70675,2045,1093.0,S Bouquet Ave & Sennott St,1011.0,Fort Duquesne Blvd & 7th St,Customer
2485,64913341,2019-02-27 15:31:00,2019-02-27 17:39:00,70586,7676,1012.0,North Shore Trail & Fort Duquesne Bridge,1015.0,Federal St & E North Ave,Customer
2486,64913347,2019-02-27 15:31:00,2019-02-27 15:32:00,70580,78,1070.0,Hobart St & Wightman St,1070.0,Hobart St & Wightman St,Customer
2487,64913356,2019-02-27 15:32:00,2019-02-27 15:46:00,70620,872,1011.0,Fort Duquesne Blvd & 7th St,1002.0,Third Ave & Wood St,Subscriber
2488,64913371,2019-02-27 15:33:00,2019-02-27 15:48:00,70616,915,1021.0,Taylor St & Liberty Ave,1036.0,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
2489,64913386,2019-02-27 15:34:00,2019-02-27 15:46:00,70039,748,1006.0,Ross St & Sixth Ave (Steel Plaza T Station),49611.0,24th St & Smallman St,Subscriber
2490,64913452,2019-02-27 15:37:00,2019-02-28 12:20:00,70301,74574,1012.0,North Shore Trail & Fort Duquesne Bridge,1015.0,Federal St & E North Ave,Customer
2491,64913547,2019-02-27 15:43:00,2019-02-27 16:09:00,70152,1592,1003.0,First Ave & Smithfield St,1045.0,S 27th St & Sidney St. (Southside Works),Subscriber
2494,64913863,2019-02-27 16:03:00,2019-02-27 16:34:00,70599,1891,1059.0,Burns White Center at 3 Crossings,1033.0,Ivy St & Walnut St   ,Subscriber
2495,64913878,2019-02-27 16:04:00,2019-02-27 16:07:00,70010,197,1002.0,Third Ave & Wood St,1002.0,Third Ave & Wood St,Subscriber
2496,64913910,2019-02-27 16:06:00,2019-02-27 16:17:00,70608,669,1004.0,First Ave & B St (T Station),1048.0,S 18th St & Sidney St,Subscriber
2497,64913930,2019-02-27 16:08:00,2019-02-27 16:20:00,70620,776,1002.0,Third Ave & Wood St,1002.0,Third Ave & Wood St,Subscriber
2498,64914043,2019-02-27 16:16:00,2019-02-27 17:51:00,70557,5704,1012.0,North Shore Trail & Fort Duquesne Bridge,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
2500,64914073,2019-02-27 16:18:00,2019-02-27 16:30:00,70387,727,1014.0,Ridge Ave & Brighton Rd (CCAC),1015.0,Federal St & E North Ave,Customer
2501,64914079,2019-02-27 16:19:00,2019-02-27 16:31:00,70032,767,1014.0,Ridge Ave & Brighton Rd (CCAC),1015.0,Federal St & E North Ave,Customer
2502,64914083,2019-02-27 16:19:00,2019-02-27 16:31:00,70228,713,1014.0,Ridge Ave & Brighton Rd (CCAC),1015.0,Federal St & E North Ave,Customer
2503,64914111,2019-02-27 16:21:00,2019-02-28 09:39:00,70379,62295,1050.0,Healthy Ride Hub,1051.0,Transit,Customer
2505,64914133,2019-02-27 16:23:00,2019-02-27 16:39:00,70538,985,1000.0,Liberty Ave & Stanwix St,49611.0,24th St & Smallman St,Subscriber
2506,64914140,2019-02-27 16:23:00,2019-03-02 11:35:00,70582,241911,1020.0,42nd & Penn Ave.,1023.0,Liberty Ave & Baum Blvd,Customer
2507,64914191,2019-02-27 16:28:00,2019-02-27 16:40:00,70620,729,1002.0,Third Ave & Wood St,1002.0,Third Ave & Wood St,Subscriber
2508,64914202,2019-02-27 16:29:00,2019-02-27 16:48:00,70186,1139,1020.0,42nd & Penn Ave.,1000.0,Liberty Ave & Stanwix St,Subscriber
2509,64914231,2019-02-27 16:31:00,2019-02-27 16:36:00,70651,308,49731.0,Ross St & Fourth Ave,1000.0,Liberty Ave & Stanwix St,Subscriber
2510,64914312,2019-02-27 16:37:00,2019-02-27 16:58:00,70290,1240,49731.0,Ross St & Fourth Ave,1045.0,S 27th St & Sidney St. (Southside Works),Subscriber
2512,64914362,2019-02-27 16:42:00,2019-02-27 16:47:00,70346,320,1024.0,S Negley Ave & Baum Blvd,1027.0,Shady Ave & Ellsworth Ave,Subscriber
2513,64914394,2019-02-27 16:45:00,2019-02-27 16:51:00,70010,375,1002.0,Third Ave & Wood St,1004.0,First Ave & B St (T Station),Subscriber
2514,64914395,2019-02-27 16:45:00,2019-02-27 16:55:00,70620,635,1002.0,Third Ave & Wood St,1002.0,Third Ave & Wood St,Subscriber
2516,64914469,2019-02-27 16:51:00,2019-02-27 17:01:00,70140,592,1040.0,O'Hara St and University Place (Soldiers and Sailors Memorial),1031.0,Maryland Ave & Ellsworth Ave,Subscriber
2517,64914477,2019-02-27 16:51:00,2019-02-27 17:37:00,70652,2749,1004.0,First Ave & B St (T Station),1032.0,Walnut St & College St,Subscriber
2518,64914618,2019-02-27 17:02:00,2019-02-27 17:13:00,70501,644,1059.0,Burns White Center at 3 Crossings,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
2519,64914745,2019-02-27 17:11:00,2019-02-27 17:33:00,70255,1316,1013.0,Isabella St & Federal St (PNC Park),1047.0,S 22nd St & E Carson St,Subscriber
2520,64914764,2019-02-27 17:13:00,2019-02-27 17:21:00,70620,492,1002.0,Third Ave & Wood St,1049.0,S 12th St & E Carson St,Subscriber
2522,64914819,2019-02-27 17:19:00,2019-02-27 17:42:00,70242,1399,1033.0,Ivy St & Walnut St   ,1033.0,Ivy St & Walnut St   ,Customer
2525,64914905,2019-02-27 17:26:00,2019-02-27 17:36:00,70598,618,1026.0,Penn Ave & S Whitfield St,1033.0,Ivy St & Walnut St   ,Subscriber
2527,64915118,2019-02-27 17:50:00,2019-02-27 18:02:00,70563,703,49271.0,S Craig St & 5th Ave,1029.0,Alder St & S Highland Ave,Subscriber
2529,64915267,2019-02-27 18:07:00,2019-02-27 18:22:00,70315,884,1034.0,Ellsworth Ave & N Neville St,1022.0,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
2530,64915278,2019-02-27 18:08:00,2019-02-27 18:24:00,70651,942,1000.0,Liberty Ave & Stanwix St,1048.0,S 18th St & Sidney St,Subscriber
2532,64915544,2019-02-27 18:47:00,2019-02-27 19:04:00,70508,1000,49881.0,Arch St & Jacksonia St,1006.0,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
2533,64915607,2019-02-27 18:59:00,2019-02-27 19:13:00,70399,868,1020.0,42nd & Penn Ave.,1031.0,Maryland Ave & Ellsworth Ave,Subscriber
2534,64915647,2019-02-27 19:06:00,2019-02-27 19:17:00,70191,691,1001.0,Forbes Ave & Market Square,49771.0,Fifth Ave & Jumonville St,Subscriber
2536,64915842,2019-02-27 20:03:00,2019-02-27 20:06:00,70561,203,1006.0,Ross St & Sixth Ave (Steel Plaza T Station),1004.0,First Ave & B St (T Station),Customer
2537,64915878,2019-02-27 20:11:00,2019-02-27 20:17:00,70011,332,1024.0,S Negley Ave & Baum Blvd,1033.0,Ivy St & Walnut St   ,Subscriber
2538,64915883,2019-02-27 20:12:00,2019-02-27 20:22:00,70440,562,1015.0,Federal St & E North Ave,49691.0,Liberty Ave & 6th St,Subscriber
2539,64915885,2019-02-27 20:14:00,2019-02-27 20:45:00,70070,1882,1019.0,42nd St & Butler St,1029.0,Alder St & S Highland Ave,Customer
2540,64916003,2019-02-27 20:59:00,2019-02-28 09:58:00,70115,46746,1033.0,Ivy St & Walnut St   ,1022.0,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
2541,64916004,2019-02-27 20:59:00,2019-02-27 21:18:00,70242,1143,1033.0,Ivy St & Walnut St   ,1022.0,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
2542,64916035,2019-02-27 21:13:00,2019-02-27 21:19:00,70011,360,1033.0,Ivy St & Walnut St   ,1024.0,S Negley Ave & Baum Blvd,Subscriber
2543,64916086,2019-02-27 21:34:00,2019-02-27 21:53:00,70681,1144,49271.0,S Craig St & 5th Ave,1059.0,Burns White Center at 3 Crossings,Subscriber
2545,64916259,2019-02-27 23:02:00,2019-02-27 23:10:00,70151,481,1056.0,Wood St & Sixth Ave,1015.0,Federal St & E North Ave,Subscriber
2546,64916290,2019-02-27 23:16:00,2019-02-27 23:25:00,70471,556,1093.0,S Bouquet Ave & Sennott St,1088.0,Frazier St & Dawson St,Subscriber
2547,64916306,2019-02-27 23:23:00,2019-02-27 23:31:00,70512,435,1020.0,42nd & Penn Ave.,1019.0,42nd St & Butler St,Subscriber
2548,64916332,2019-02-27 23:33:00,2019-02-27 23:40:00,70416,462,1088.0,Frazier St & Dawson St,1093.0,S Bouquet Ave & Sennott St,Subscriber
2549,64916380,2019-02-27 23:54:00,2019-02-27 23:58:00,70275,247,1019.0,42nd St & Butler St,1018.0,Butler St & Stanton Ave,Subscriber
2550,64917890,2019-02-28 01:55:00,2019-02-28 02:06:00,70026,666,1019.0,42nd St & Butler St,1021.0,Taylor St & Liberty Ave,Subscriber
2552,64924035,2019-02-28 05:37:00,2019-02-28 13:04:00,70635,26842,1031.0,Maryland Ave & Ellsworth Ave,1051.0,Transit,Subscriber
2553,64926230,2019-02-28 06:56:00,2019-02-28 07:08:00,70335,697,49611.0,24th St & Smallman St,1006.0,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
2554,64927649,2019-02-28 07:42:00,2019-02-28 07:50:00,70666,451,1001.0,Forbes Ave & Market Square,1009.0,12th St & Penn Ave,Subscriber
2555,64927979,2019-02-28 07:52:00,2019-02-28 08:02:00,70039,579,49611.0,24th St & Smallman St,49691.0,Liberty Ave & 6th St,Subscriber
2556,64928160,2019-02-28 07:58:00,2019-02-28 08:22:00,70607,1446,1047.0,S 22nd St & E Carson St,1013.0,Isabella St & Federal St (PNC Park),Subscriber
2557,64928196,2019-02-28 07:59:00,2019-02-28 08:21:00,70586,1330,1015.0,Federal St & E North Ave,49651.0,Grant St & Strawberry Way,Subscriber
2558,64928357,2019-02-28 08:04:00,2019-02-28 17:00:00,70264,32144,49431.0,Penn Ave & Negley Ave,1063.0,Penn Ave & N Atlantic Ave,Customer
2559,64928399,2019-02-28 08:05:00,2019-02-28 08:15:00,70558,583,49431.0,Penn Ave & Negley Ave,1028.0,Penn Ave & Putnam St (Bakery Square),Subscriber
2560,64928789,2019-02-28 08:18:00,2019-02-28 08:26:00,70151,493,1015.0,Federal St & E North Ave,1001.0,Forbes Ave & Market Square,Subscriber
2562,64929374,2019-02-28 08:39:00,2019-02-28 08:46:00,70346,387,1027.0,Shady Ave & Ellsworth Ave,1023.0,Liberty Ave & Baum Blvd,Subscriber
2563,64929696,2019-02-28 08:50:00,2019-02-28 09:23:00,70626,1988,1004.0,First Ave & B St (T Station),1036.0,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
2564,64929737,2019-02-28 08:51:00,2019-02-28 08:56:00,70454,276,1003.0,First Ave & Smithfield St,1006.0,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
2567,64930103,2019-02-28 09:03:00,2019-02-28 09:09:00,70595,383,1038.0,Boulevard of the Allies & Parkview Ave,1036.0,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
2569,64930559,2019-02-28 09:18:00,2019-02-28 09:24:00,70258,382,1038.0,Boulevard of the Allies & Parkview Ave,1036.0,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
2571,64931730,2019-02-28 09:57:00,2019-02-28 10:17:00,70070,1198,1029.0,Alder St & S Highland Ave,1019.0,42nd St & Butler St,Customer
2572,64931936,2019-02-28 10:04:00,2019-02-28 12:17:00,70609,8026,49671.0,9th St & Penn Ave,1009.0,12th St & Penn Ave,Subscriber
2573,64932178,2019-02-28 10:11:00,2019-02-28 10:24:00,70250,762,1023.0,Liberty Ave & Baum Blvd,1040.0,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
2574,64932359,2019-02-28 10:17:00,2019-02-28 17:05:00,70631,24505,1022.0,Liberty Ave & S Millvale Ave (West Penn Hospital),1009.0,12th St & Penn Ave,Customer
2575,64932660,2019-02-28 10:25:00,2019-02-28 10:30:00,70522,288,1047.0,S 22nd St & E Carson St,1045.0,S 27th St & Sidney St. (Southside Works),Customer
2577,64934748,2019-02-28 11:24:00,2019-02-28 11:37:00,70451,768,49501.0,Penn Ave & 39th St,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
2578,64935019,2019-02-28 11:31:00,2019-02-28 11:38:00,70250,381,1040.0,O'Hara St and University Place (Soldiers and Sailors Memorial),1095.0,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
2581,64935269,2019-02-28 11:38:00,2019-02-28 11:48:00,70369,576,1095.0,Schenley Dr & Forbes Ave (Schenley Plaza),1040.0,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
2583,64935668,2019-02-28 11:50:00,2019-02-28 12:00:00,70525,624,1094.0,O'Hara St & Desoto St,1024.0,S Negley Ave & Baum Blvd,Subscriber
2584,64935858,2019-02-28 11:55:00,2019-02-28 12:31:00,70661,2198,1028.0,Penn Ave & Putnam St (Bakery Square),1033.0,Ivy St & Walnut St   ,Subscriber
2585,64936090,2019-02-28 12:01:00,2019-02-28 12:04:00,70640,148,1061.0,33rd St and Penn Ave,1061.0,33rd St and Penn Ave,Subscriber
2586,64936115,2019-02-28 12:02:00,2019-02-28 13:21:00,70224,4749,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Subscriber
2587,64936360,2019-02-28 12:08:00,2019-03-01 12:24:00,70444,87328,1033.0,Ivy St & Walnut St   ,1033.0,Ivy St & Walnut St   ,Customer
2589,64936890,2019-02-28 12:23:00,2019-02-28 12:28:00,70389,354,1005.0,Forbes Ave & Grant St,1056.0,Wood St & Sixth Ave,Subscriber
2592,64937514,2019-02-28 12:40:00,2019-02-28 13:14:00,70661,2029,1033.0,Ivy St & Walnut St   ,49431.0,Penn Ave & Negley Ave,Subscriber
2593,64937654,2019-02-28 12:45:00,2019-02-28 13:14:00,70371,1749,49671.0,9th St & Penn Ave,49671.0,9th St & Penn Ave,Subscriber
2594,64937696,2019-02-28 12:46:00,2019-02-28 12:56:00,70672,581,49611.0,24th St & Smallman St,49691.0,Liberty Ave & 6th St,Subscriber
2595,64937794,2019-02-28 12:48:00,2019-02-28 12:49:00,70235,26,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
2597,64938266,2019-02-28 13:04:00,2019-02-28 14:15:00,70489,4281,1014.0,Ridge Ave & Brighton Rd (CCAC),1014.0,Ridge Ave & Brighton Rd (CCAC),Customer
2598,64938289,2019-02-28 13:05:00,2019-02-28 14:17:00,70664,4330,1014.0,Ridge Ave & Brighton Rd (CCAC),1014.0,Ridge Ave & Brighton Rd (CCAC),Customer
2600,64938789,2019-02-28 13:22:00,2019-02-28 13:27:00,70192,255,1095.0,Schenley Dr & Forbes Ave (Schenley Plaza),1037.0,Frew St & Schenley Dr,Customer
2602,64939566,2019-02-28 13:52:00,2019-02-28 14:25:00,70370,1964,1097.0,Tennyson Ave & Fifth Ave,49351.0,Penn Ave at The Village at Eastside,Customer
2603,64939879,2019-02-28 14:05:00,2019-02-28 14:55:00,70640,3048,1061.0,33rd St and Penn Ave,1061.0,33rd St and Penn Ave,Subscriber
2604,64939920,2019-02-28 14:07:00,2019-02-28 14:13:00,70637,389,1062.0,S Winebiddle St & Penn Ave,1023.0,Liberty Ave & Baum Blvd,Subscriber
2605,64940061,2019-02-28 14:12:00,2019-02-28 14:46:00,70057,2036,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Subscriber
2606,64940290,2019-02-28 14:24:00,2019-02-28 14:30:00,70097,372,1054.0,Smithfield St & Fourth Ave,49651.0,Grant St & Strawberry Way,Subscriber
2608,64940473,2019-02-28 14:36:00,2019-02-28 14:39:00,70682,200,1046.0,S 25th St & E Carson St,1047.0,S 22nd St & E Carson St,Subscriber
2609,64940538,2019-02-28 14:39:00,2019-02-28 15:04:00,70370,1489,49351.0,Penn Ave at The Village at Eastside,1035.0,Fifth Ave & S Dithridge St,Customer
2610,64940597,2019-02-28 14:42:00,2019-02-28 14:56:00,70562,861,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
2611,64940769,2019-02-28 14:51:00,2019-02-28 15:13:00,70510,1310,1099.0,Forbes Ave & S Craig St,1018.0,Butler St & Stanton Ave,Subscriber
2612,64940953,2019-02-28 15:01:00,2019-02-28 15:03:00,70135,159,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
2613,64941032,2019-02-28 15:04:00,2019-02-28 15:07:00,70116,149,49621.0,14th St & Penn Ave,1016.0,17th St & Penn Ave,Subscriber
2614,64941115,2019-02-28 15:08:00,2019-02-28 15:19:00,70010,658,1004.0,First Ave & B St (T Station),1056.0,Wood St & Sixth Ave,Subscriber
2615,64941126,2019-02-28 15:09:00,2019-02-28 15:32:00,70248,1388,1027.0,Shady Ave & Ellsworth Ave,1047.0,S 22nd St & E Carson St,Customer
2618,64941411,2019-02-28 15:24:00,2019-02-28 15:33:00,70148,551,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
2619,64941594,2019-02-28 15:35:00,2019-02-28 15:46:00,70335,701,1006.0,Ross St & Sixth Ave (Steel Plaza T Station),49611.0,24th St & Smallman St,Subscriber
2620,64941659,2019-02-28 15:39:00,2019-02-28 15:47:00,70538,462,49611.0,24th St & Smallman St,49671.0,9th St & Penn Ave,Subscriber
2621,64941731,2019-02-28 15:45:00,2019-02-28 15:45:00,70394,34,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
2622,64941736,2019-02-28 15:45:00,2019-02-28 15:54:00,70670,563,1070.0,Hobart St & Wightman St,1036.0,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
2623,64941796,2019-02-28 15:50:00,2019-02-28 15:53:00,70591,224,1056.0,Wood St & Sixth Ave,1003.0,First Ave & Smithfield St,Subscriber
2624,64941914,2019-02-28 15:57:00,2019-03-01 10:39:00,70673,67285,1044.0,Zulema St & Coltart Ave,1008.0,Centre Ave & PPG Paints Arena,Customer
2625,64941934,2019-02-28 15:58:00,2019-02-28 17:03:00,70213,3863,1026.0,Penn Ave & S Whitfield St,1026.0,Penn Ave & S Whitfield St,Customer
2626,64941936,2019-02-28 15:59:00,2019-02-28 16:02:00,70306,194,1054.0,Smithfield St & Fourth Ave,1001.0,Forbes Ave & Market Square,Subscriber
2627,64941937,2019-02-28 15:59:00,2019-02-28 19:07:00,70524,11319,1044.0,Zulema St & Coltart Ave,1008.0,Centre Ave & PPG Paints Arena,Customer
2628,64941983,2019-02-28 16:02:00,2019-02-28 16:09:00,70583,394,1063.0,Penn Ave & N Atlantic Ave,49431.0,Penn Ave & Negley Ave,Customer
2629,64942111,2019-02-28 16:10:00,2019-02-28 16:16:00,70530,375,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Subscriber
2630,64942195,2019-02-28 16:17:00,2019-02-28 16:26:00,70463,571,49641.0,11th St & Penn Ave,1017.0,21st St & Penn Ave,Customer
2631,64942244,2019-02-28 16:21:00,2019-02-28 16:31:00,70346,598,1023.0,Liberty Ave & Baum Blvd,1027.0,Shady Ave & Ellsworth Ave,Subscriber
2632,64942296,2019-02-28 16:25:00,2019-02-28 17:46:00,70398,4821,1050.0,Healthy Ride Hub,1050.0,Healthy Ride Hub,Customer
2633,64942395,2019-02-28 16:33:00,2019-02-28 16:47:00,70622,881,1025.0,Penn Ave & N Fairmount St,1019.0,42nd St & Butler St,Customer
2634,64942433,2019-02-28 16:35:00,2019-02-28 16:45:00,70672,605,49691.0,Liberty Ave & 6th St,49611.0,24th St & Smallman St,Subscriber
2635,64942449,2019-02-28 16:36:00,2019-02-28 16:58:00,70454,1306,1006.0,Ross St & Sixth Ave (Steel Plaza T Station),1045.0,S 27th St & Sidney St. (Southside Works),Subscriber
2636,64942558,2019-02-28 16:44:00,2019-02-28 19:07:00,70511,8535,1036.0,Schenley Dr at Schenley Plaza (Carnegie Library Main),1049.0,S 12th St & E Carson St,Subscriber
2637,64942831,2019-02-28 17:08:00,2019-02-28 17:16:00,70666,502,1009.0,12th St & Penn Ave,1000.0,Liberty Ave & Stanwix St,Subscriber
2638,64942923,2019-02-28 17:15:00,2019-02-28 17:29:00,70574,870,1040.0,O'Hara St and University Place (Soldiers and Sailors Memorial),1024.0,S Negley Ave & Baum Blvd,Subscriber
2639,64942938,2019-02-28 17:16:00,2019-02-28 17:44:00,70072,1669,1099.0,Forbes Ave & S Craig St,1004.0,First Ave & B St (T Station),Subscriber
2640,64943072,2019-02-28 17:27:00,2019-02-28 17:35:00,70622,453,1019.0,42nd St & Butler St,1061.0,33rd St and Penn Ave,Subscriber
2642,64943137,2019-02-28 17:33:00,2019-02-28 17:44:00,70466,680,1063.0,Penn Ave & N Atlantic Ave,49301.0,Centre Ave & N Craig St,Subscriber
2644,64943219,2019-02-28 17:39:00,2019-02-28 17:44:00,70522,290,1045.0,S 27th St & Sidney St. (Southside Works),1047.0,S 22nd St & E Carson St,Customer
2645,64943427,2019-02-28 18:03:00,2019-02-28 18:28:00,70615,1487,1037.0,Frew St & Schenley Dr,1038.0,Boulevard of the Allies & Parkview Ave,Subscriber
2646,64943582,2019-02-28 18:18:00,2019-02-28 18:41:00,70577,1394,1020.0,42nd & Penn Ave.,1024.0,S Negley Ave & Baum Blvd,Subscriber
2647,64943628,2019-02-28 18:23:00,2019-02-28 18:31:00,70220,505,1094.0,O'Hara St & Desoto St,1043.0,S Millvale Ave & Centre Ave,Subscriber
2648,64943756,2019-02-28 18:36:00,2019-02-28 19:01:00,70607,1484,1013.0,Isabella St & Federal St (PNC Park),1046.0,S 25th St & E Carson St,Subscriber
2649,64943815,2019-02-28 18:44:00,2019-02-28 18:46:00,70622,70,1061.0,33rd St and Penn Ave,1061.0,33rd St and Penn Ave,Subscriber
2650,64943829,2019-02-28 18:46:00,2019-02-28 18:54:00,70640,447,1061.0,33rd St and Penn Ave,1061.0,33rd St and Penn Ave,Subscriber
2651,64943830,2019-02-28 18:47:00,2019-02-28 18:55:00,70622,501,1061.0,33rd St and Penn Ave,1019.0,42nd St & Butler St,Customer
2652,64943855,2019-02-28 18:49:00,2019-02-28 18:58:00,70320,507,1093.0,S Bouquet Ave & Sennott St,1088.0,Frazier St & Dawson St,Customer
2653,64943966,2019-02-28 19:04:00,2019-02-28 19:10:00,70337,365,1024.0,S Negley Ave & Baum Blvd,1026.0,Penn Ave & S Whitfield St,Customer
2654,64943974,2019-02-28 19:04:00,2019-02-28 19:10:00,70011,330,1024.0,S Negley Ave & Baum Blvd,1026.0,Penn Ave & S Whitfield St,Subscriber
2655,64944053,2019-02-28 19:13:00,2019-02-28 19:21:00,70320,454,1088.0,Frazier St & Dawson St,1093.0,S Bouquet Ave & Sennott St,Customer
2656,64944095,2019-02-28 19:19:00,2019-02-28 19:26:00,70591,414,1003.0,First Ave & Smithfield St,1049.0,S 12th St & E Carson St,Subscriber
2657,64944104,2019-02-28 19:20:00,2019-02-28 19:33:00,70647,733,1069.0,Beacon St & Murray Ave,1032.0,Walnut St & College St,Subscriber
2659,64944248,2019-02-28 19:44:00,2019-02-28 19:53:00,70151,516,1001.0,Forbes Ave & Market Square,1015.0,Federal St & E North Ave,Subscriber
2662,64944373,2019-02-28 20:06:00,2019-02-28 20:12:00,70440,338,49691.0,Liberty Ave & 6th St,1009.0,12th St & Penn Ave,Subscriber
2663,64944377,2019-02-28 20:06:00,2019-02-28 20:20:00,70070,822,1019.0,42nd St & Butler St,1061.0,33rd St and Penn Ave,Customer
2664,64944378,2019-02-28 20:06:00,2019-02-28 20:21:00,70622,884,1019.0,42nd St & Butler St,1061.0,33rd St and Penn Ave,Subscriber
2665,64944440,2019-02-28 20:20:00,2019-02-28 20:24:00,70563,265,1029.0,Alder St & S Highland Ave,1033.0,Ivy St & Walnut St   ,Subscriber
2667,64944842,2019-02-28 22:05:00,2019-02-28 22:10:00,70598,284,1033.0,Ivy St & Walnut St   ,1029.0,Alder St & S Highland Ave,Subscriber
